timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1601549572497,75,комментарий,200,,sendComment 1-1,text,true,,68133,297,1,1,http://localhost:8080/service/guestbook,74,0,0
1601549572574,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,462,0,1,1,null,0,0,0
1601549572575,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549572575,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,9,0,0
1601549572584,8,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549572585,8,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,8,0,0
1601549572593,89,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72245,690,1,1,null,0,1,0
1601549572594,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549572600,83,гостевая,200,,sendComment 1-1,text,true,,68133,297,1,1,http://localhost:8080/service/guestbook,82,0,0
1601549572683,85,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,68511,986,1,1,null,0,1,0
1601549572683,9,комментарий,200,,sendComment 1-1,text,true,,274,689,1,1,"http://localhost:8080/service/guestbook?user=МТС%20Банк&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",9,0,0
1601549572692,76,комментарий,200,,sendComment 1-1,text,true,,68237,297,1,1,http://localhost:8080/service/guestbook,75,0,0
1601549572769,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,485,0,1,1,null,0,0,0
1601549572770,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,2,0
1601549572771,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549572779,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549572779,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549572787,87,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72349,690,1,1,null,0,0,0
1601549572787,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549572795,79,гостевая,200,,sendComment 1-1,text,true,,68237,297,1,1,http://localhost:8080/service/guestbook,78,0,0
1601549572874,92,комментарий,500,"Number of samples in transaction : 2, number of failing samples : 2",sendComment 1-1,,false,,69379,1022,1,1,null,0,3,1
1601549572875,13,комментарий,500,,sendComment 1-1,text,false,Test failed: text expected to contain /OK/,1142,725,1,1,http://localhost:8080/service/guestbook?user=Центральный%20банк%20Российской%20Федерации&text=Отличные%20ребята.,13,0,0
1601549572889,79,комментарий,200,,sendComment 1-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Отличные ребята.'<br>/,68237,297,1,1,http://localhost:8080/service/guestbook,76,0,1
1601549572977,1,Debug Sampler,200,OK,sendComment 1-1,text,true,,549,0,1,1,null,0,0,0
1601549572979,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549572979,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549572988,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549572988,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549572995,101,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72349,690,1,1,null,0,2,0
1601549572996,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549573004,94,гостевая,200,,sendComment 1-1,text,true,,68237,297,1,1,http://localhost:8080/service/guestbook,93,0,0
1601549573098,83,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,68606,959,1,1,null,0,2,0
1601549573099,8,комментарий,200,,sendComment 1-1,text,true,,274,662,1,1,http://localhost:8080/service/guestbook?user=ДжиИ%20Мани%20Банк&text=Благодарю%20за%20отличную%20работу!,8,0,0
1601549573107,75,комментарий,200,,sendComment 1-1,text,true,,68332,297,1,1,http://localhost:8080/service/guestbook,74,0,0
1601549573184,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,492,0,1,1,null,0,0,0
1601549573186,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549573187,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549573195,10,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549573195,10,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,10,0,0
1601549573205,86,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72444,690,1,1,null,0,2,0
1601549573206,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549573213,80,гостевая,200,,sendComment 1-1,text,true,,68332,297,1,1,http://localhost:8080/service/guestbook,79,0,0
1601549573293,82,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,68646,794,1,1,null,0,2,0
1601549573293,8,комментарий,200,,sendComment 1-1,text,true,,274,497,1,1,http://localhost:8080/service/guestbook?user=ИБРАЭ&text=Спасибо!,8,0,0
1601549573302,74,комментарий,200,,sendComment 1-1,text,true,,68372,297,1,1,http://localhost:8080/service/guestbook,73,0,0
1601549573377,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,444,0,1,1,null,0,0,0
1601549573379,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549573379,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549573387,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549573387,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549573394,88,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72484,690,1,1,null,0,0,0
1601549573394,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549573401,81,гостевая,200,,sendComment 1-1,text,true,,68372,297,1,1,http://localhost:8080/service/guestbook,80,0,0
1601549573482,96,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,68749,983,1,1,null,0,1,0
1601549573482,9,комментарий,200,,sendComment 1-1,text,true,,274,686,1,1,"http://localhost:8080/service/guestbook?user=Мегафон&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",9,0,0
1601549573491,87,комментарий,200,,sendComment 1-1,text,true,,68475,297,1,1,http://localhost:8080/service/guestbook,86,0,0
1601549573579,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,482,0,1,1,null,0,0,0
1601549573581,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549573581,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549573590,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549573590,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549573598,93,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72587,690,1,1,null,0,1,0
1601549573598,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549573607,84,гостевая,200,,sendComment 1-1,text,true,,68475,297,1,1,http://localhost:8080/service/guestbook,83,0,0
1601549573692,85,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,68812,863,1,1,null,0,1,0
1601549573692,3,комментарий,200,,sendComment 1-1,text,true,,274,566,1,1,http://localhost:8080/service/guestbook?user=Эльдорадо&text=Отличные%20ребята.,3,0,0
1601549573695,82,комментарий,200,,sendComment 1-1,text,true,,68538,297,1,1,http://localhost:8080/service/guestbook,81,0,0
1601549573778,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,464,0,1,1,null,0,0,0
1601549573779,10,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549573780,10,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,10,0,0
1601549573790,11,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549573790,11,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,11,0,0
1601549573801,89,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72650,690,1,1,null,0,0,0
1601549573801,9,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,9,0,0
1601549573810,80,гостевая,200,,sendComment 1-1,text,true,,68538,297,1,1,http://localhost:8080/service/guestbook,79,0,0
1601549573890,85,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,68889,905,1,1,null,0,2,0
1601549573891,3,комментарий,200,,sendComment 1-1,text,true,,274,608,1,1,http://localhost:8080/service/guestbook?user=БОЛЬ&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549573894,82,комментарий,200,,sendComment 1-1,text,true,,68615,297,1,1,http://localhost:8080/service/guestbook,80,0,0
1601549573977,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,462,0,1,1,null,0,0,0
1601549573979,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549573979,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549573987,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549573987,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549573996,94,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72727,690,1,1,null,0,0,0
1601549573996,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549574004,86,гостевая,200,,sendComment 1-1,text,true,,68615,297,1,1,http://localhost:8080/service/guestbook,85,0,0
1601549574090,86,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,68929,794,1,1,null,0,1,0
1601549574090,4,комментарий,200,,sendComment 1-1,text,true,,274,497,1,1,http://localhost:8080/service/guestbook?user=ИБРАЭ&text=Спасибо!,4,0,0
1601549574094,82,комментарий,200,,sendComment 1-1,text,true,,68655,297,1,1,http://localhost:8080/service/guestbook,81,0,0
1601549574177,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,444,0,1,1,null,0,0,0
1601549574179,11,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549574179,11,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,11,0,0
1601549574191,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549574191,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549574201,90,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72767,690,1,1,null,0,0,0
1601549574201,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549574209,82,гостевая,200,,sendComment 1-1,text,true,,68655,297,1,1,http://localhost:8080/service/guestbook,80,0,0
1601549574291,92,комментарий,500,"Number of samples in transaction : 2, number of failing samples : 2",sendComment 1-1,,false,,69841,1154,1,1,null,0,2,1
1601549574291,9,комментарий,500,,sendComment 1-1,text,false,Test failed: text expected to contain /OK/,1186,857,1,1,"http://localhost:8080/service/guestbook?user=Центральный%20банк%20Российской%20Федерации&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",9,0,0
1601549574301,83,комментарий,200,,sendComment 1-1,text,false,"Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Рекомендую, это лучшая компания на свете'<br>/",68655,297,1,1,http://localhost:8080/service/guestbook,79,0,1
1601549574391,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,573,0,1,1,null,0,0,0
1601549574392,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549574392,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549574400,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549574400,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549574407,90,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72767,690,1,1,null,0,0,0
1601549574407,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549574414,83,гостевая,200,,sendComment 1-1,text,true,,68655,297,1,1,http://localhost:8080/service/guestbook,82,0,0
1601549574498,127,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69016,935,1,1,null,0,2,0
1601549574498,4,комментарий,200,,sendComment 1-1,text,true,,274,638,1,1,http://localhost:8080/service/guestbook?user=Филип%20Морис%20Интернэшнл&text=Отличные%20ребята.,4,0,0
1601549574503,123,комментарий,200,,sendComment 1-1,text,true,,68742,297,1,1,http://localhost:8080/service/guestbook,121,0,0
1601549574627,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,503,0,1,1,null,0,0,0
1601549574629,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549574629,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549574637,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549574637,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549574644,95,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72854,690,1,1,null,0,1,0
1601549574644,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549574651,89,гостевая,200,,sendComment 1-1,text,true,,68742,297,1,1,http://localhost:8080/service/guestbook,87,0,0
1601549574740,81,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69091,899,1,1,null,0,1,0
1601549574740,3,комментарий,200,,sendComment 1-1,text,true,,274,602,1,1,http://localhost:8080/service/guestbook?user=МТС&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549574743,78,комментарий,200,,sendComment 1-1,text,true,,68817,297,1,1,http://localhost:8080/service/guestbook,77,0,0
1601549574822,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,459,0,1,1,null,0,0,0
1601549574825,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549574825,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,6,0,0
1601549574832,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549574832,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549574840,88,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72929,690,1,1,null,0,1,0
1601549574840,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549574848,81,гостевая,200,,sendComment 1-1,text,true,,68817,297,1,1,http://localhost:8080/service/guestbook,79,0,0
1601549574929,96,комментарий,500,"Number of samples in transaction : 2, number of failing samples : 2",sendComment 1-1,,false,,69944,977,1,1,null,0,1,1
1601549574929,15,комментарий,500,,sendComment 1-1,text,false,Test failed: text expected to contain /OK/,1127,680,1,1,http://localhost:8080/service/guestbook?user=Центральный%20банк%20Российской%20Федерации&text=Спасибо!,15,0,0
1601549574944,81,комментарий,200,,sendComment 1-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Спасибо!'<br>/,68817,297,1,1,http://localhost:8080/service/guestbook,78,0,1
1601549575032,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,541,0,1,1,null,0,0,0
1601549575034,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549575034,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549575042,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549575043,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549575050,95,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,72929,690,1,1,null,0,0,0
1601549575050,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549575056,89,гостевая,200,,sendComment 1-1,text,true,,68817,297,1,1,http://localhost:8080/service/guestbook,88,0,0
1601549575145,86,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69194,983,1,1,null,0,1,0
1601549575145,8,комментарий,200,,sendComment 1-1,text,true,,274,686,1,1,"http://localhost:8080/service/guestbook?user=Мегафон&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",8,0,0
1601549575153,78,комментарий,200,,sendComment 1-1,text,true,,68920,297,1,1,http://localhost:8080/service/guestbook,77,0,0
1601549575232,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,482,0,1,1,null,0,0,0
1601549575233,9,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549575234,9,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549575243,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549575243,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549575251,87,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,73032,690,1,1,null,0,1,0
1601549575251,6,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,6,0,0
1601549575258,81,гостевая,200,,sendComment 1-1,text,true,,68920,297,1,1,http://localhost:8080/service/guestbook,79,0,0
1601549575339,85,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69247,833,1,1,null,0,0,0
1601549575339,8,комментарий,200,,sendComment 1-1,text,true,,274,536,1,1,http://localhost:8080/service/guestbook?user=БОЛЬ&text=Отличные%20ребята.,8,0,0
1601549575347,77,комментарий,200,,sendComment 1-1,text,true,,68973,297,1,1,http://localhost:8080/service/guestbook,75,0,0
1601549575425,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,449,0,1,1,null,0,0,0
1601549575426,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549575426,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,6,0,0
1601549575433,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549575433,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549575440,88,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,73085,690,1,1,null,0,1,0
1601549575440,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549575448,81,гостевая,200,,sendComment 1-1,text,true,,68973,297,1,1,http://localhost:8080/service/guestbook,80,0,0
1601549575529,97,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69358,1007,1,1,null,0,3,0
1601549575530,10,комментарий,200,,sendComment 1-1,text,true,,274,710,1,1,http://localhost:8080/service/guestbook?user=Филип%20Морис%20Интернэшнл&text=Благодарю%20за%20отличную%20работу!,10,0,0
1601549575540,87,комментарий,200,,sendComment 1-1,text,true,,69084,297,1,1,http://localhost:8080/service/guestbook,86,0,0
1601549575629,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,516,0,1,1,null,0,0,0
1601549575632,6,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549575632,6,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,6,0,0
1601549575639,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549575639,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549575646,94,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,73196,690,1,1,null,0,0,0
1601549575646,8,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,8,0,0
1601549575654,86,гостевая,200,,sendComment 1-1,text,true,,69084,297,1,1,http://localhost:8080/service/guestbook,84,0,0
1601549575740,84,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69410,830,1,1,null,0,2,0
1601549575740,3,комментарий,200,,sendComment 1-1,text,true,,274,533,1,1,http://localhost:8080/service/guestbook?user=Газпромбанк&text=Спасибо!,3,0,0
1601549575744,81,комментарий,200,,sendComment 1-1,text,true,,69136,297,1,1,http://localhost:8080/service/guestbook,80,0,0
1601549575826,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,462,0,1,1,null,0,0,0
1601549575827,10,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,1,0
1601549575828,10,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,10,0,0
1601549575839,9,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549575839,9,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,9,0,0
1601549575849,93,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,73248,690,1,1,null,0,0,0
1601549575849,10,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,10,0,0
1601549575859,83,гостевая,200,,sendComment 1-1,text,true,,69136,297,1,1,http://localhost:8080/service/guestbook,81,0,0
1601549575942,86,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69549,1091,1,1,null,0,1,0
1601549575942,4,комментарий,200,,sendComment 1-1,text,true,,274,794,1,1,"http://localhost:8080/service/guestbook?user=Хоум%20Кредит%20энд%20Финанс%20Банк&text=Рекомендую,%20это%20лучшая%20компания%20на%20свете",4,0,0
1601549575946,82,комментарий,200,,sendComment 1-1,text,true,,69275,297,1,1,http://localhost:8080/service/guestbook,81,0,0
1601549576029,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,542,0,1,1,null,0,0,0
1601549576031,7,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,2,0
1601549576032,7,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,7,0,0
1601549576040,6,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,1,0
1601549576040,6,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,6,0,0
1601549576047,98,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,73387,690,1,1,null,0,2,0
1601549576047,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549576055,91,гостевая,200,,sendComment 1-1,text,true,,69275,297,1,1,http://localhost:8080/service/guestbook,90,0,0
1601549576147,85,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69610,857,1,1,null,0,1,0
1601549576147,3,комментарий,200,,sendComment 1-1,text,true,,274,560,1,1,http://localhost:8080/service/guestbook?user=Сбербанк&text=Отличные%20ребята.,3,0,0
1601549576150,82,комментарий,200,,sendComment 1-1,text,true,,69336,297,1,1,http://localhost:8080/service/guestbook,81,0,0
1601549576233,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,461,0,1,1,null,0,0,0
1601549576235,8,вход,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,22667,334,1,1,null,0,0,0
1601549576235,8,вход,200,,sendComment 1-1,text,true,,22667,334,1,1,http://localhost:8080/,8,0,0
1601549576243,7,клиенты,200,"Number of samples in transaction : 1, number of failing samples : 0",sendComment 1-1,,true,,6135,379,1,1,null,0,0,0
1601549576243,7,клиенты,200,,sendComment 1-1,text,true,,6135,379,1,1,http://localhost:8080/clients.html,7,0,0
1601549576251,89,гостевая,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,73448,690,1,1,null,0,0,0
1601549576251,7,гостевая,200,,sendComment 1-1,text,true,,4112,393,1,1,http://localhost:8080/guestbook.html,7,0,0
1601549576258,82,гостевая,200,,sendComment 1-1,text,true,,69336,297,1,1,http://localhost:8080/service/guestbook,80,0,0
1601549576340,83,комментарий,200,"Number of samples in transaction : 2, number of failing samples : 0",sendComment 1-1,,true,,69705,959,1,1,null,0,2,0
1601549576340,3,комментарий,200,,sendComment 1-1,text,true,,274,662,1,1,http://localhost:8080/service/guestbook?user=ДжиИ%20Мани%20Банк&text=Благодарю%20за%20отличную%20работу!,3,0,0
1601549576344,80,комментарий,200,,sendComment 1-1,text,true,,69431,297,1,1,http://localhost:8080/service/guestbook,79,0,0
1601549576425,0,Debug Sampler,200,OK,sendComment 1-1,text,true,,492,0,1,1,null,0,0,0
